State,Date,zori,cpi,property_tax,population,property_crime,burglary,larceny,motor_vehicle_theft,gdp,personal_consumption,personal_income,unemployment_rates,house_price_index,housing_units
MO,2015-10-01,835.0764213004843,237.838,963.6883488,6076204.0,173788.0,34029.0,122749.0,17010.0,277194.9,220991.6,265761400000.00003,4.7,363.27,1058000.0
MO,2015-11-01,840.2101311873455,237.336,963.6883488,6076204.0,173788.0,34029.0,122749.0,17010.0,277194.9,220991.6,265761400000.00003,4.6,366.62,1172000.0
MO,2015-12-01,840.0400846051874,236.525,963.6883488,6076204.0,173788.0,34029.0,122749.0,17010.0,277194.9,220991.6,265761400000.00003,4.5,366.62,1146000.0
MO,2016-01-01,838.5586068928487,236.916,971.3595536,6091176.0,170661.0,31716.0,120649.0,18296.0,278546.2,226589.2,268639300000.0,4.5,366.62,1092000.0
MO,2016-02-01,830.3299351110035,237.111,971.3595536,6091176.0,170661.0,31716.0,120649.0,18296.0,278546.2,226589.2,268639300000.0,4.4,373.5,1225000.0
MO,2016-03-01,834.626422983254,238.132,971.3595536,6091176.0,170661.0,31716.0,120649.0,18296.0,278546.2,226589.2,268639300000.0,4.4,373.5,1111000.0
MO,2016-04-01,834.2670655592738,239.261,971.3595536,6091176.0,170661.0,31716.0,120649.0,18296.0,278223.6,226589.2,269508600000.0,4.5,373.5,1163000.0
MO,2016-05-01,840.027888093763,240.229,971.3595536,6091176.0,170661.0,31716.0,120649.0,18296.0,278223.6,226589.2,269508600000.0,4.6,380.14,1148000.0
MO,2016-06-01,844.0948359235095,241.018,971.3595536,6091176.0,170661.0,31716.0,120649.0,18296.0,278223.6,226589.2,269508600000.0,4.7,380.14,1203000.0
MO,2016-07-01,847.4531171311276,240.628,971.3595536,6091176.0,170661.0,31716.0,120649.0,18296.0,278576.5,226589.2,270978100000.0,4.7,380.14,1239000.0
MO,2016-08-01,850.5173600328841,240.849,971.3595536,6091176.0,170661.0,31716.0,120649.0,18296.0,278576.5,226589.2,270978100000.0,4.7,383.12,1171000.0
MO,2016-09-01,855.2414475995497,241.428,971.3595536,6091176.0,170661.0,31716.0,120649.0,18296.0,278576.5,226589.2,270978100000.0,4.7,383.12,1068000.0
MO,2016-10-01,859.0836547117447,241.729,971.3595536,6091176.0,170661.0,31716.0,120649.0,18296.0,281090.2,226589.2,273288200000.0,4.6,383.12,1313000.0
MO,2016-11-01,865.185933861476,241.353,971.3595536,6091176.0,170661.0,31716.0,120649.0,18296.0,281090.2,226589.2,273288200000.0,4.5,385.94,1140000.0
MO,2016-12-01,862.4779815473169,241.432,971.3595536,6091176.0,170661.0,31716.0,120649.0,18296.0,281090.2,226589.2,273288200000.0,4.3,385.94,1252000.0
MO,2017-01-01,860.0825565579719,242.839,1036.568048,6108612.0,173380.0,30086.0,123356.0,19938.0,279477.0,235186.3,274351600000.0,4.2,385.94,1190000.0
MO,2017-02-01,855.5130700263511,243.603,1036.568048,6108612.0,173380.0,30086.0,123356.0,19938.0,279477.0,235186.3,274351600000.0,4.1,394.58,1271000.0
MO,2017-03-01,862.3379651212468,243.801,1036.568048,6108612.0,173380.0,30086.0,123356.0,19938.0,279477.0,235186.3,274351600000.0,3.9,394.58,1190000.0
MO,2017-04-01,863.6153945669276,244.524,1036.568048,6108612.0,173380.0,30086.0,123356.0,19938.0,281999.1,235186.3,275956800000.0,3.8,394.58,1146000.0
MO,2017-05-01,870.5120657563094,244.733,1036.568048,6108612.0,173380.0,30086.0,123356.0,19938.0,281999.1,235186.3,275956800000.0,3.7,400.67,1157000.0
MO,2017-06-01,874.7116098966974,244.955,1036.568048,6108612.0,173380.0,30086.0,123356.0,19938.0,281999.1,235186.3,275956800000.0,3.7,400.67,1249000.0
MO,2017-07-01,877.9531005633525,244.786,1036.568048,6108612.0,173380.0,30086.0,123356.0,19938.0,282518.1,235186.3,277874100000.0,3.6,400.67,1206000.0
MO,2017-08-01,880.1880042438258,245.519,1036.568048,6108612.0,173380.0,30086.0,123356.0,19938.0,282518.1,235186.3,277874100000.0,3.6,404.0,1159000.0
MO,2017-09-01,889.056642793322,246.819,1036.568048,6108612.0,173380.0,30086.0,123356.0,19938.0,282518.1,235186.3,277874100000.0,3.6,404.0,1181000.0
MO,2017-10-01,892.0097105697128,246.66300000000004,1036.568048,6108612.0,173380.0,30086.0,123356.0,19938.0,284702.5,235186.3,281473200000.0,3.6,404.0,1257000.0
MO,2017-11-01,898.0938201815736,246.66900000000004,1036.568048,6108612.0,173380.0,30086.0,123356.0,19938.0,284702.5,235186.3,281473200000.0,3.6,409.71,1273000.0
MO,2017-12-01,900.5135176301927,246.524,1036.568048,6108612.0,173380.0,30086.0,123356.0,19938.0,284702.5,235186.3,281473200000.0,3.5,409.71,1177000.0
MO,2018-01-01,898.0356472694904,247.867,1071.08564,6121623.0,162698.0,27345.0,115506.0,19847.0,283756.5,244844.6,283917300000.0,3.5,409.71,1301000.0
MO,2018-02-01,890.2672491279715,248.991,1071.08564,6121623.0,162698.0,27345.0,115506.0,19847.0,283756.5,244844.6,283917300000.0,3.4,417.26,1279000.0
MO,2018-03-01,897.644124520219,249.554,1071.08564,6121623.0,162698.0,27345.0,115506.0,19847.0,283756.5,244844.6,283917300000.0,3.3,417.26,1324000.0
MO,2018-04-01,902.9300895000819,250.546,1071.08564,6121623.0,162698.0,27345.0,115506.0,19847.0,286899.7,244844.6,288926500000.0,3.2,417.26,1286000.0
MO,2018-05-01,910.5183943451215,251.588,1071.08564,6121623.0,162698.0,27345.0,115506.0,19847.0,286899.7,244844.6,288926500000.0,3.1,422.35,1358000.0
MO,2018-06-01,916.4368664213235,251.989,1071.08564,6121623.0,162698.0,27345.0,115506.0,19847.0,286899.7,244844.6,288926500000.0,3.0,422.35,1199000.0
MO,2018-07-01,919.551819530427,252.006,1071.08564,6121623.0,162698.0,27345.0,115506.0,19847.0,286513.9,244844.6,290574100000.0,3.0,422.35,1199000.0
MO,2018-08-01,923.2468716646346,252.146,1071.08564,6121623.0,162698.0,27345.0,115506.0,19847.0,286513.9,244844.6,290574100000.0,3.0,423.81,1289000.0
MO,2018-09-01,927.5587972808169,252.439,1071.08564,6121623.0,162698.0,27345.0,115506.0,19847.0,286513.9,244844.6,290574100000.0,3.0,423.81,1247000.0
MO,2018-10-01,927.1063612500446,252.885,1071.08564,6121623.0,162698.0,27345.0,115506.0,19847.0,286810.2,244844.6,294397900000.0,3.1,423.81,1220000.0
MO,2018-11-01,932.1315297728277,252.03800000000004,1071.08564,6121623.0,162698.0,27345.0,115506.0,19847.0,286810.2,244844.6,294397900000.0,3.1,428.52,1177000.0
MO,2018-12-01,936.1771332432775,251.233,1071.08564,6121623.0,162698.0,27345.0,115506.0,19847.0,286810.2,244844.6,294397900000.0,3.2,428.52,1089000.0
MO,2019-01-01,937.7064202882939,251.71199999999996,1147.886378,6140475.0,163223.0,26617.0,115324.0,21282.0,288815.9,252193.6,298120700000.0,3.2,428.52,1232000.0
MO,2019-02-01,933.1860344308695,252.776,1147.886378,6140475.0,163223.0,26617.0,115324.0,21282.0,288815.9,252193.6,298120700000.0,3.2,435.66,1129000.0
MO,2019-03-01,942.1113984364201,254.202,1147.886378,6140475.0,163223.0,26617.0,115324.0,21282.0,288815.9,252193.6,298120700000.0,3.1,435.66,1200000.0
MO,2019-04-01,945.7145864345388,255.548,1147.886378,6140475.0,163223.0,26617.0,115324.0,21282.0,289729.5,252193.6,298703500000.0,3.0,435.66,1280000.0
MO,2019-05-01,956.2960802029996,256.092,1147.886378,6140475.0,163223.0,26617.0,115324.0,21282.0,289729.5,252193.6,298703500000.0,2.9,441.19,1308000.0
MO,2019-06-01,959.6908554960404,256.143,1147.886378,6140475.0,163223.0,26617.0,115324.0,21282.0,289729.5,252193.6,298703500000.0,2.9,441.19,1235000.0
MO,2019-07-01,965.6242978445301,256.571,1147.886378,6140475.0,163223.0,26617.0,115324.0,21282.0,291733.9,252193.6,301496200000.0,2.9,441.19,1232000.0
MO,2019-08-01,970.9501381156421,256.558,1147.886378,6140475.0,163223.0,26617.0,115324.0,21282.0,291733.9,252193.6,301496200000.0,3.0,445.13,1370000.0
MO,2019-09-01,978.4304570427748,256.759,1147.886378,6140475.0,163223.0,26617.0,115324.0,21282.0,291733.9,252193.6,301496200000.0,3.1,445.13,1297000.0
MO,2019-10-01,981.8374480220504,257.346,1147.886378,6140475.0,163223.0,26617.0,115324.0,21282.0,293088.8,252193.6,303863500000.0,3.2,445.13,1328000.0
MO,2019-11-01,987.3091107515716,257.208,1147.886378,6140475.0,163223.0,26617.0,115324.0,21282.0,293088.8,252193.6,303863500000.0,3.3,355.3,1343000.0
MS,2015-02-01,845.2673862559241,234.722,954.5990988,2989390.0,85785.0,25068.0,56446.0,4271.0,99985.39999999998,87674.0,105114500000.0,6.7,355.3,886000.0
MS,2015-03-01,853.6904180219404,236.119,954.5990988,2989390.0,85785.0,25068.0,56446.0,4271.0,99985.39999999998,87674.0,105114500000.0,6.7,355.3,960000.0
MS,2015-04-01,849.2592623890873,236.59900000000002,954.5990988,2989390.0,85785.0,25068.0,56446.0,4271.0,100502.7,87674.0,106011900000.0,6.599999999999999,355.3,1190000.0
MS,2015-05-01,857.7394555821137,237.80499999999998,954.5990988,2989390.0,85785.0,25068.0,56446.0,4271.0,100502.7,87674.0,106011900000.0,6.5,360.36,1079000.0
MS,2015-06-01,859.9734392393098,238.638,954.5990988,2989390.0,85785.0,25068.0,56446.0,4271.0,100502.7,87674.0,106011900000.0,6.400000000000001,360.36,1205000.0
MS,2015-07-01,863.8649464659898,238.654,954.5990988,2989390.0,85785.0,25068.0,56446.0,4271.0,100780.7,87674.0,106528600000.0,6.3,360.36,1146000.0
MS,2015-08-01,859.3613773504685,238.316,954.5990988,2989390.0,85785.0,25068.0,56446.0,4271.0,100780.7,87674.0,106528600000.0,6.3,363.27,1130000.0
MS,2015-09-01,858.8872018293196,237.94500000000002,954.5990988,2989390.0,85785.0,25068.0,56446.0,4271.0,100780.7,87674.0,106528600000.0,6.3,363.27,1224000.0
MS,2015-10-01,862.8230184191103,237.838,954.5990988,2989390.0,85785.0,25068.0,56446.0,4271.0,100660.89999999998,87674.0,106601000000.0,6.400000000000001,363.27,1058000.0
MS,2015-11-01,866.7637775840544,237.336,954.5990988,2989390.0,85785.0,25068.0,56446.0,4271.0,100660.89999999998,87674.0,106601000000.0,6.400000000000001,366.62,1172000.0
MS,2015-12-01,876.7441057889224,236.525,954.5990988,2989390.0,85785.0,25068.0,56446.0,4271.0,100660.89999999998,87674.0,106601000000.0,6.400000000000001,366.62,1146000.0
MS,2016-01-01,888.9553181955431,236.91600000000003,988.0797142,2985415.0,82521.0,23489.0,54725.0,4307.0,101619.0,89429.60000000002,107150700000.0,6.3,366.62,1092000.0
MS,2016-02-01,896.6179698570463,237.111,988.0797142,2985415.0,82521.0,23489.0,54725.0,4307.0,101619.0,89429.60000000002,107150700000.0,6.2,373.5,1225000.0
MS,2016-03-01,899.1248582827784,238.13199999999998,988.0797142,2985415.0,82521.0,23489.0,54725.0,4307.0,101619.0,89429.60000000002,107150700000.0,6.099999999999999,373.5,1111000.0
MS,2016-04-01,904.7627689071192,239.261,988.0797142,2985415.0,82521.0,23489.0,54725.0,4307.0,101140.2,89429.60000000002,107174500000.0,6.0,373.5,1163000.0
MS,2016-05-01,911.6949096855195,240.229,988.0797142,2985415.0,82521.0,23489.0,54725.0,4307.0,101140.2,89429.60000000002,107174500000.0,6.0,380.14,1148000.0
MS,2016-06-01,912.982172669498,241.018,988.0797142,2985415.0,82521.0,23489.0,54725.0,4307.0,101140.2,89429.60000000002,107174500000.0,5.900000000000001,380.14,1203000.0
MS,2016-07-01,914.359127183608,240.62800000000001,988.0797142,2985415.0,82521.0,23489.0,54725.0,4307.0,100976.89999999998,89429.60000000002,107414800000.0,5.900000000000001,380.14,1239000.0
MS,2016-08-01,914.2517049932009,240.84900000000002,988.0797142,2985415.0,82521.0,23489.0,54725.0,4307.0,100976.89999999998,89429.60000000002,107414800000.0,5.900000000000001,383.12,1171000.0
MS,2016-09-01,919.139441115053,241.428,988.0797142,2985415.0,82521.0,23489.0,54725.0,4307.0,100976.89999999998,89429.60000000002,107414800000.0,5.900000000000001,383.12,1068000.0
MS,2016-10-01,916.3631239268058,241.729,988.0797142,2985415.0,82521.0,23489.0,54725.0,4307.0,101285.0,89429.60000000002,108257800000.0,5.900000000000001,383.12,1313000.0
MS,2016-11-01,916.9854427206377,241.35299999999998,988.0797142,2985415.0,82521.0,23489.0,54725.0,4307.0,101285.0,89429.60000000002,108257800000.0,5.8,385.94,1140000.0
MS,2016-12-01,920.1759656321133,241.432,988.0797142,2985415.0,82521.0,23489.0,54725.0,4307.0,101285.0,89429.60000000002,108257800000.0,5.7,385.94,1252000.0
MS,2017-01-01,924.0539480389415,242.83900000000003,1015.087117,2989663.0,82764.0,22449.0,55968.0,4347.0,102089.60000000002,91472.60000000002,109451300000.0,5.599999999999999,385.94,1190000.0
MS,2017-02-01,926.6331301295787,243.60299999999998,1015.087117,2989663.0,82764.0,22449.0,55968.0,4347.0,102089.60000000002,91472.60000000002,109451300000.0,5.5,394.58,1271000.0
MS,2017-03-01,927.9345104673192,243.80100000000002,1015.087117,2989663.0,82764.0,22449.0,55968.0,4347.0,102089.60000000002,91472.60000000002,109451300000.0,5.400000000000001,394.58,1190000.0
MS,2017-04-01,928.0349118030982,244.524,1015.087117,2989663.0,82764.0,22449.0,55968.0,4347.0,101505.10000000002,91472.60000000002,109496000000.0,5.400000000000001,394.58,1146000.0
MS,2017-05-01,933.0201954309936,244.73300000000003,1015.087117,2989663.0,82764.0,22449.0,55968.0,4347.0,101505.10000000002,91472.60000000002,109496000000.0,5.3,400.67,1157000.0
MS,2017-06-01,936.1212675960868,244.955,1015.087117,2989663.0,82764.0,22449.0,55968.0,4347.0,101505.10000000002,91472.60000000002,109496000000.0,5.3,400.67,1249000.0
MS,2017-07-01,940.2493751525826,244.78599999999997,1015.087117,2989663.0,82764.0,22449.0,55968.0,4347.0,101472.5,91472.60000000002,110345000000.0,5.2,400.67,1206000.0
MS,2017-08-01,938.0061105806403,245.519,1015.087117,2989663.0,82764.0,22449.0,55968.0,4347.0,101472.5,91472.60000000002,110345000000.0,5.2,404.0,1159000.0
MS,2017-09-01,939.3546569819641,246.819,1015.087117,2989663.0,82764.0,22449.0,55968.0,4347.0,101472.5,91472.60000000002,110345000000.0,5.1,404.0,1181000.0
MS,2017-10-01,943.9451993757738,246.663,1015.087117,2989663.0,82764.0,22449.0,55968.0,4347.0,101501.10000000002,91472.60000000002,111136700000.0,5.0,404.0,1257000.0
MS,2017-11-01,947.2644729528511,246.669,1015.087117,2989663.0,82764.0,22449.0,55968.0,4347.0,101501.10000000002,91472.60000000002,111136700000.0,4.9,409.71,1273000.0
MS,2017-12-01,947.6327805170496,246.524,1015.087117,2989663.0,82764.0,22449.0,55968.0,4347.0,101501.10000000002,91472.60000000002,111136700000.0,4.9,409.71,1177000.0
MS,2018-01-01,959.8839552664089,247.867,1063.855002,2981020.0,71701.0,20355.0,46201.0,5145.0,101088.3,94782.10000000002,111474200000.0,4.9,409.71,1301000.0
MS,2018-02-01,976.618015089478,248.991,1063.855002,2981020.0,71701.0,20355.0,46201.0,5145.0,101088.3,94782.10000000002,111474200000.0,4.9,417.26,1279000.0
MS,2018-03-01,990.0104700401762,249.554,1063.855002,2981020.0,71701.0,20355.0,46201.0,5145.0,101088.3,94782.10000000002,111474200000.0,4.9,417.26,1324000.0
MS,2018-04-01,997.1344988980717,250.54599999999996,1063.855002,2981020.0,71701.0,20355.0,46201.0,5145.0,101724.39999999998,94782.10000000002,112538600000.0,4.9,417.26,1286000.0
MS,2018-05-01,1001.2997143371653,251.588,1063.855002,2981020.0,71701.0,20355.0,46201.0,5145.0,101724.39999999998,94782.10000000002,112538600000.0,4.9,422.35,1358000.0
MS,2018-06-01,1001.3685733170681,251.989,1063.855002,2981020.0,71701.0,20355.0,46201.0,5145.0,101724.39999999998,94782.10000000002,112538600000.0,4.9,422.35,1199000.0
MS,2018-07-01,1011.3260994125449,252.006,1063.855002,2981020.0,71701.0,20355.0,46201.0,5145.0,100999.2,94782.10000000002,113002300000.0,4.8,422.35,1199000.0
MS,2018-08-01,1012.5632183973836,252.146,1063.855002,2981020.0,71701.0,20355.0,46201.0,5145.0,100999.2,94782.10000000002,113002300000.0,4.9,423.81,1289000.0
MS,2018-09-01,1019.600450423848,252.439,1063.855002,2981020.0,71701.0,20355.0,46201.0,5145.0,100999.2,94782.10000000002,113002300000.0,4.9,423.81,1247000.0
MS,2018-10-01,1016.3533829646249,252.885,1063.855002,2981020.0,71701.0,20355.0,46201.0,5145.0,100714.3,94782.10000000002,114257200000.0,5.1,423.81,1220000.0
MS,2018-11-01,1025.9053355830683,252.038,1063.855002,2981020.0,71701.0,20355.0,46201.0,5145.0,100714.3,94782.10000000002,114257200000.0,5.2,428.52,1177000.0
MS,2018-12-01,1019.9721666421278,251.23300000000003,1063.855002,2981020.0,71701.0,20355.0,46201.0,5145.0,100714.3,94782.10000000002,114257200000.0,5.3,428.52,1089000.0
MS,2019-01-01,1027.437345259442,251.712,1114.309129,2978227.0,69727.0,18341.0,45665.0,5721.0,100563.7,96533.60000000002,115364300000.0,5.3,428.52,1232000.0
MS,2019-02-01,1031.0308481613827,252.77599999999998,1114.309129,2978227.0,69727.0,18341.0,45665.0,5721.0,100563.7,96533.60000000002,115364300000.0,5.3,435.66,1129000.0
MS,2019-03-01,1042.090189767998,254.202,1114.309129,2978227.0,69727.0,18341.0,45665.0,5721.0,100563.7,96533.60000000002,115364300000.0,5.3,435.66,1200000.0
MS,2019-04-01,1041.6382579085885,255.548,1114.309129,2978227.0,69727.0,18341.0,45665.0,5721.0,100889.10000000002,96533.60000000002,115450600000.0,5.3,435.66,1280000.0
MS,2019-05-01,1049.8596816073457,256.092,1114.309129,2978227.0,69727.0,18341.0,45665.0,5721.0,100889.10000000002,96533.60000000002,115450600000.0,5.400000000000001,441.19,1308000.0
MS,2019-06-01,1060.3161707623033,256.143,1114.309129,2978227.0,69727.0,18341.0,45665.0,5721.0,100889.10000000002,96533.60000000002,115450600000.0,5.400000000000001,441.19,1235000.0
MS,2019-07-01,1070.8949137281118,256.571,1114.309129,2978227.0,69727.0,18341.0,45665.0,5721.0,101700.60000000002,96533.60000000002,116767200000.0,5.599999999999999,441.19,1232000.0
MS,2019-08-01,1077.9024271172723,256.558,1114.309129,2978227.0,69727.0,18341.0,45665.0,5721.0,101700.60000000002,96533.60000000002,116767200000.0,5.599999999999999,445.13,1370000.0
MS,2019-09-01,1083.483130283022,256.759,1114.309129,2978227.0,69727.0,18341.0,45665.0,5721.0,101700.60000000002,96533.60000000002,116767200000.0,5.599999999999999,445.13,1297000.0
MS,2019-10-01,1080.7089427135386,257.346,1114.309129,2978227.0,69727.0,18341.0,45665.0,5721.0,102947.2,96533.60000000002,117761200000.0,5.5,445.13,1328000.0
MS,2019-11-01,1086.5622396464757,257.208,1114.309129,2978227.0,69727.0,18341.0,45665.0,5721.0,102947.2,96533.60000000002,117761200000.0,5.5,355.3,1343000.0
NC,2015-02-01,956.3724121507041,234.72200000000004,953.1838273999999,10035186.0,275915.0,74760.0,187732.0,13423.0,472330.5,337936.4,413672900000.0,5.7,355.3,886000.0
NC,2015-03-01,958.859353564057,236.119,953.1838273999999,10035186.0,275915.0,74760.0,187732.0,13423.0,472330.5,337936.4,413672900000.0,5.8,355.3,960000.0
NC,2015-04-01,964.2895950722702,236.599,953.1838273999999,10035186.0,275915.0,74760.0,187732.0,13423.0,475687.2,337936.4,417434500000.0,5.8,355.3,1190000.0
NC,2015-05-01,973.8465484440412,237.805,953.1838273999999,10035186.0,275915.0,74760.0,187732.0,13423.0,475687.2,337936.4,417434500000.0,5.8,360.36,1079000.0
NC,2015-06-01,982.465559928795,238.638,953.1838273999999,10035186.0,275915.0,74760.0,187732.0,13423.0,475687.2,337936.4,417434500000.0,5.8,360.36,1205000.0
NC,2015-07-01,991.8811166583433,238.654,953.1838273999999,10035186.0,275915.0,74760.0,187732.0,13423.0,476293.5,337936.4,421721700000.0,5.7,360.36,1146000.0
NC,2015-08-01,992.4233170802147,238.31599999999997,953.1838273999999,10035186.0,275915.0,74760.0,187732.0,13423.0,476293.5,337936.4,421721700000.0,5.7,363.27,1130000.0
NC,2015-09-01,995.876352676386,237.945,953.1838273999999,10035186.0,275915.0,74760.0,187732.0,13423.0,476293.5,337936.4,421721700000.0,5.6,363.27,1224000.0
NC,2015-10-01,999.2876619680053,237.83800000000002,953.1838273999999,10035186.0,275915.0,74760.0,187732.0,13423.0,476075.1,337936.4,424508000000.0,5.5,363.27,1058000.0
NC,2015-11-01,998.953410627331,237.336,953.1838273999999,10035186.0,275915.0,74760.0,187732.0,13423.0,476075.1,337936.4,424508000000.0,5.4,366.62,1172000.0
NC,2015-12-01,1003.2404948669794,236.525,953.1838273999999,10035186.0,275915.0,74760.0,187732.0,13423.0,476075.1,337936.4,424508000000.0,5.4,366.62,1146000.0
NC,2016-01-01,1012.5337532366912,236.916,975.3209929000001,10156689.0,277765.0,72082.0,190377.0,15306.0,480088.1,350566.6,428373200000.0,5.3,366.62,1092000.0
NC,2016-02-01,1025.2708701525949,237.11099999999996,975.3209929000001,10156689.0,277765.0,72082.0,190377.0,15306.0,480088.1,350566.6,428373200000.0,5.2,373.5,1225000.0
NC,2016-03-01,1029.851654568931,238.132,975.3209929000001,10156689.0,277765.0,72082.0,190377.0,15306.0,480088.1,350566.6,428373200000.0,5.2,373.5,1111000.0
NC,2016-04-01,1030.6713791312566,239.26100000000002,975.3209929000001,10156689.0,277765.0,72082.0,190377.0,15306.0,479327.9,350566.6,429746000000.0,5.1,373.5,1163000.0
NC,2016-05-01,1029.9720162877563,240.22899999999998,975.3209929000001,10156689.0,277765.0,72082.0,190377.0,15306.0,479327.9,350566.6,429746000000.0,5.1,380.14,1148000.0
NC,2016-06-01,1033.2754717747252,241.01799999999997,975.3209929000001,10156689.0,277765.0,72082.0,190377.0,15306.0,479327.9,350566.6,429746000000.0,5.0,380.14,1203000.0
NC,2016-07-01,1036.252871288048,240.628,975.3209929000001,10156689.0,277765.0,72082.0,190377.0,15306.0,482965.0,350566.6,433271400000.0,5.0,380.14,1239000.0
NC,2016-08-01,1037.0739351746652,240.849,975.3209929000001,10156689.0,277765.0,72082.0,190377.0,15306.0,482965.0,350566.6,433271400000.0,5.1,383.12,1171000.0
NC,2016-09-01,1037.5250653229352,241.42799999999997,975.3209929000001,10156689.0,277765.0,72082.0,190377.0,15306.0,482965.0,350566.6,433271400000.0,5.1,383.12,1068000.0
NC,2016-10-01,1048.5652676918578,241.72899999999998,975.3209929000001,10156689.0,277765.0,72082.0,190377.0,15306.0,489494.6,350566.6,439114200000.0,5.1,383.12,1313000.0
NC,2016-11-01,1055.4501788192276,241.353,975.3209929000001,10156689.0,277765.0,72082.0,190377.0,15306.0,489494.6,350566.6,439114200000.0,5.0,385.94,1140000.0
NC,2016-12-01,1063.9950013112896,241.43199999999996,975.3209929000001,10156689.0,277765.0,72082.0,190377.0,15306.0,489494.6,350566.6,439114200000.0,5.0,385.94,1252000.0
NC,2017-01-01,1069.18569050191,242.839,974.3356038,10270800.0,265483.0,65247.0,184119.0,16117.0,493349.7,367666.8,445910500000.0,4.9,385.94,1190000.0
NC,2017-02-01,1079.6496806338596,243.603,974.3356038,10270800.0,265483.0,65247.0,184119.0,16117.0,493349.7,367666.8,445910500000.0,4.7,394.58,1271000.0
NC,2017-03-01,1086.4917879492305,243.801,974.3356038,10270800.0,265483.0,65247.0,184119.0,16117.0,493349.7,367666.8,445910500000.0,4.6,394.58,1190000.0
NC,2017-04-01,1096.9876039472429,244.52399999999997,974.3356038,10270800.0,265483.0,65247.0,184119.0,16117.0,495174.0,367666.8,450546400000.0,4.5,394.58,1146000.0
NC,2017-05-01,1103.493694589072,244.733,974.3356038,10270800.0,265483.0,65247.0,184119.0,16117.0,495174.0,367666.8,450546400000.0,4.5,400.67,1157000.0
NC,2017-06-01,1107.3035699160916,244.955,974.3356038,10270800.0,265483.0,65247.0,184119.0,16117.0,495174.0,367666.8,450546400000.0,4.5,400.67,1249000.0
NC,2017-07-01,1112.0105140371488,244.786,974.3356038,10270800.0,265483.0,65247.0,184119.0,16117.0,496702.2,367666.8,454744400000.0,4.5,400.67,1206000.0
NC,2017-08-01,1120.8681303171093,245.519,974.3356038,10270800.0,265483.0,65247.0,184119.0,16117.0,496702.2,367666.8,454744400000.0,4.5,404.0,1159000.0
NC,2017-09-01,1126.0654369733243,246.81900000000002,974.3356038,10270800.0,265483.0,65247.0,184119.0,16117.0,496702.2,367666.8,454744400000.0,4.5,404.0,1181000.0
NC,2017-10-01,1130.8355163826993,246.663,974.3356038,10270800.0,265483.0,65247.0,184119.0,16117.0,501680.0,367666.8,461189500000.0,4.4,404.0,1257000.0
NC,2017-11-01,1133.7628631274076,246.669,974.3356038,10270800.0,265483.0,65247.0,184119.0,16117.0,501680.0,367666.8,461189500000.0,4.4,409.71,1273000.0
NC,2017-12-01,1139.6287897605343,246.52399999999997,974.3356038,10270800.0,265483.0,65247.0,184119.0,16117.0,501680.0,367666.8,461189500000.0,4.3,409.71,1177000.0
NC,2018-01-01,1146.6512851056852,247.86700000000002,983.050765,10381615.0,243323.0,57450.0,169376.0,16497.0,500799.4,388542.8,466264400000.0,4.2,409.71,1301000.0
NC,2018-02-01,1157.0347178659422,248.99100000000004,983.050765,10381615.0,243323.0,57450.0,169376.0,16497.0,500799.4,388542.8,466264400000.0,4.1,417.26,1279000.0
NC,2018-03-01,1163.0591065203728,249.554,983.050765,10381615.0,243323.0,57450.0,169376.0,16497.0,500799.4,388542.8,466264400000.0,4.0,417.26,1324000.0
NC,2018-04-01,1167.602597166884,250.546,983.050765,10381615.0,243323.0,57450.0,169376.0,16497.0,505800.0,388542.8,472576800000.0,4.0,417.26,1286000.0
NC,2018-05-01,1167.1413313953483,251.58800000000002,983.050765,10381615.0,243323.0,57450.0,169376.0,16497.0,505800.0,388542.8,472576800000.0,3.9,422.35,1358000.0
NC,2018-06-01,1169.3471093796916,251.98899999999998,983.050765,10381615.0,243323.0,57450.0,169376.0,16497.0,505800.0,388542.8,472576800000.0,3.9,422.35,1199000.0
NC,2018-07-01,1168.4815747220505,252.006,983.050765,10381615.0,243323.0,57450.0,169376.0,16497.0,503662.7,388542.8,477717400000.0,3.9,422.35,1199000.0
NC,2018-08-01,1175.3361149128177,252.14600000000002,983.050765,10381615.0,243323.0,57450.0,169376.0,16497.0,503662.7,388542.8,477717400000.0,4.0,423.81,1289000.0
NC,2018-09-01,1180.37417747795,252.439,983.050765,10381615.0,243323.0,57450.0,169376.0,16497.0,503662.7,388542.8,477717400000.0,4.0,423.81,1247000.0
NC,2018-10-01,1192.2881464098023,252.885,983.050765,10381615.0,243323.0,57450.0,169376.0,16497.0,505936.0,388542.8,485374700000.0,4.1,423.81,1220000.0
NC,2018-11-01,1196.8930977371642,252.038,983.050765,10381615.0,243323.0,57450.0,169376.0,16497.0,505936.0,388542.8,485374700000.0,4.1,428.52,1177000.0
NC,2018-12-01,1196.3735376812608,251.233,983.050765,10381615.0,243323.0,57450.0,169376.0,16497.0,505936.0,388542.8,485374700000.0,4.0,428.52,1089000.0
NC,2019-01-01,1207.9993554453433,251.712,1034.952142,10501384.0,251135.0,54033.0,178332.0,18770.0,509780.8,407915.8,494553000000.0,3.9,428.52,1232000.0
NC,2019-02-01,1217.8332390815472,252.776,1034.952142,10501384.0,251135.0,54033.0,178332.0,18770.0,509780.8,407915.8,494553000000.0,3.9,435.66,1129000.0
